timestamp,switch_count,avg_lat,min_lat,max_lat,p95_lat,p99_lat,stddev_lat,over20,over50,over100,avg_prio,highest_prio,label
1777485960,44,33.29,10.12,172.41,86.75,172.41,29.62,30,4,2,1829.0,140,6
1777485961,42,24.26,6.42,90.25,47.42,90.25,15.36,20,1,0,1829.0,140,6
1777485962,43,24.31,9.92,75.83,46.75,75.83,13.14,21,2,0,1829.9,140,6
1777485963,42,15.96,6.96,63.33,23.08,63.33,9.35,3,1,0,1830.0,140,6
1777485964,43,17.32,9.79,69.67,31.71,69.67,9.93,7,1,0,1830.0,140,6
1777485965,41,21.57,8.92,87.58,51.54,87.58,15.45,12,3,0,1830.0,140,6
1777485966,43,22.90,9.33,55.50,42.71,55.50,11.33,22,1,0,1830.6,140,6
1777485967,43,29.97,13.29,148.91,44.83,148.91,21.56,32,2,1,1831.0,140,6
1777485968,44,22.19,8.42,39.50,37.54,39.50,7.75,27,0,0,1831.0,140,6
1777485969,42,25.03,9.04,61.29,46.67,61.29,11.05,29,1,0,1831.0,140,6
1777485970,44,23.14,9.33,41.87,36.83,41.87,7.59,27,0,0,1831.3,140,6
1777485971,41,21.49,7.88,53.79,44.00,53.79,10.56,20,2,0,1832.0,140,6
1777485972,42,25.69,7.25,232.87,31.17,232.87,32.91,24,1,1,1832.0,140,6
1777485973,43,31.48,8.79,229.54,82.50,229.54,37.22,27,5,2,1832.0,140,6
1777485974,44,28.13,9.29,127.29,74.21,127.29,20.65,32,4,1,1832.0,140,6
1777485975,42,33.89,18.87,121.75,55.83,121.75,19.86,36,4,1,1833.0,140,6
1777485976,43,28.92,8.71,69.00,49.83,69.00,11.97,35,2,0,1833.0,140,6
1777485977,42,30.63,8.17,70.67,63.33,70.67,14.93,29,5,0,1833.0,140,6
1777485978,45,25.15,9.38,49.29,44.58,49.29,10.27,30,0,0,1833.0,140,6
1777485979,42,27.84,10.75,53.33,52.17,53.33,10.28,31,3,0,1833.7,140,6
1777485980,43,26.85,9.38,47.29,42.79,47.29,9.51,32,0,0,1834.0,140,6
1777485981,43,33.32,14.46,63.29,53.71,63.29,11.91,38,3,0,1834.0,140,6
1777485982,43,36.25,10.67,426.24,61.54,426.24,61.18,34,3,1,1834.0,140,6
1777485983,43,25.43,9.25,72.00,43.50,72.00,11.28,30,1,0,1834.4,140,6
1777485984,43,26.06,9.08,56.79,44.00,56.79,9.41,32,1,0,1835.0,140,6
1777485985,43,24.88,11.29,43.96,38.54,43.96,8.18,30,0,0,1835.0,140,6
1777485986,43,28.46,7.42,67.87,60.83,67.87,13.67,32,5,0,1835.0,140,6
1777485987,43,23.14,9.25,113.00,51.37,113.00,16.88,18,3,1,1835.1,140,6
1777485988,42,20.52,10.08,61.12,43.96,61.12,11.75,13,2,0,1836.0,140,6
1777485989,41,24.23,12.83,202.33,40.87,202.33,29.33,13,1,1,1836.0,140,6
1777485990,41,25.83,11.54,169.46,49.50,169.46,25.48,16,2,1,1836.0,140,6
1777485991,42,18.05,11.92,110.37,23.42,110.37,14.79,7,1,1,1836.0,140,6
1777485992,42,26.03,12.62,84.71,48.96,84.71,14.34,25,2,0,1836.8,140,6
1777485993,42,18.63,12.04,57.29,38.29,57.29,9.12,9,1,0,1837.0,140,6
1777485994,43,17.20,7.17,52.08,30.04,52.08,8.01,10,1,0,1837.0,140,6
1777485995,42,18.62,11.92,71.17,34.67,71.17,10.37,12,1,0,1837.0,140,6
1777485996,43,18.34,8.50,97.33,32.42,97.33,13.48,10,1,0,1837.5,140,6
1777485997,42,17.14,9.46,49.25,30.62,49.25,6.93,10,0,0,1838.0,140,6
1777485998,43,19.86,11.75,59.96,42.50,59.96,10.00,13,1,0,1838.0,140,6
1777485999,41,22.10,11.88,48.37,44.62,48.37,10.65,19,0,0,1838.0,140,6
1777486000,42,18.40,8.54,76.96,32.71,76.96,11.52,9,1,0,1838.2,140,6
1777486001,43,22.14,12.08,157.83,36.87,157.83,24.84,9,2,1,1839.0,140,6
1777486002,42,19.00,7.12,42.96,39.33,42.96,8.67,12,0,0,1839.0,140,6
1777486003,43,22.46,12.12,158.37,42.12,158.37,25.23,8,2,1,1839.0,140,6
1777486004,42,18.45,12.04,137.29,29.92,137.29,19.14,5,1,1,1839.0,140,6
1777486005,42,19.59,9.38,92.25,47.58,92.25,16.58,9,2,0,1839.9,140,6
1777486006,42,19.55,9.62,55.29,46.12,55.29,11.43,11,1,0,1840.0,140,6
1777486007,42,17.17,12.04,37.04,27.79,37.04,6.34,9,0,0,1840.0,140,6
1777486008,41,18.66,9.17,130.96,26.92,130.96,18.27,9,1,1,1840.0,140,6
1777486009,42,16.63,7.67,32.62,30.17,32.62,5.89,10,0,0,1840.6,140,6
1777486010,42,16.69,11.75,34.62,30.92,34.62,5.51,7,0,0,1841.0,140,6
1777486011,42,17.88,11.83,68.46,44.54,68.46,12.33,7,2,0,1841.0,140,6
1777486012,42,22.30,7.38,60.00,47.12,60.00,12.54,16,1,0,1841.0,140,6
1777486013,42,15.66,11.21,49.83,19.96,49.83,6.33,2,0,0,1841.3,140,6
1777486014,42,22.16,9.42,151.58,43.29,151.58,22.22,12,1,1,1842.0,140,6
1777486015,42,38.01,12.79,140.62,126.08,140.62,29.34,31,6,3,1842.0,140,6
1777486016,43,22.14,12.00,51.87,49.17,51.87,9.90,21,1,0,1842.0,140,6
1777486017,43,20.61,12.42,68.87,42.37,68.87,11.10,17,1,0,1842.0,140,6
1777486018,41,16.41,7.79,37.87,30.83,37.87,5.67,5,0,0,1843.0,140,6
1777486019,42,16.48,12.17,36.54,27.88,36.54,5.24,6,0,0,1843.0,140,6
1777486020,42,17.81,7.38,41.00,33.71,41.00,7.12,10,0,0,1843.0,140,6
1777486021,42,18.23,11.83,79.42,41.33,79.42,11.72,10,1,0,1843.0,140,6
1777486022,43,18.66,12.17,52.41,39.96,52.41,9.62,9,1,0,1843.7,140,6
1777486023,41,25.59,12.54,115.79,89.21,115.79,23.91,13,4,1,1844.0,140,6
1777486024,42,19.65,12.04,119.91,34.96,119.91,17.32,7,1,1,1844.0,140,6
1777486025,42,20.82,8.29,106.87,61.21,106.87,17.59,12,3,1,1844.0,140,6
1777486026,42,21.51,10.25,119.29,68.83,119.29,21.13,8,3,1,1844.5,140,6
1777486027,42,19.95,10.00,128.50,44.71,128.50,18.93,8,2,1,1845.0,140,6
1777486028,43,18.29,12.29,41.17,36.67,41.17,7.51,13,0,0,1845.0,140,6
1777486029,42,18.00,6.00,60.91,42.75,60.91,10.43,10,1,0,1845.0,140,6
1777486030,43,17.62,12.29,49.96,32.58,49.96,7.40,9,0,0,1845.1,140,6
1777486031,43,17.81,11.88,86.50,31.67,86.50,11.87,9,1,0,1846.0,140,6
1777486032,42,20.56,11.88,85.75,39.21,85.75,13.58,14,2,0,1846.0,140,6
1777486033,42,16.49,12.00,55.79,23.29,55.79,7.97,8,1,0,1846.0,140,6
1777486034,43,19.21,9.67,82.67,33.87,82.67,12.48,10,2,0,1846.0,140,6
1777486035,42,15.20,12.21,25.04,20.54,25.04,2.94,4,0,0,1846.8,140,6
1777486036,43,16.01,11.62,55.25,23.88,55.25,7.33,4,1,0,1847.0,140,6
1777486037,43,15.44,11.50,32.62,25.71,32.62,4.92,6,0,0,1847.0,140,6
1777486038,42,16.74,7.75,57.29,26.87,57.29,9.56,7,2,0,1847.0,140,6
1777486039,42,15.90,12.29,35.71,23.42,35.71,4.57,6,0,0,1847.5,140,6
1777486040,42,24.75,9.29,94.79,51.29,94.79,19.04,14,4,0,1848.0,140,6
1777486041,42,22.67,12.96,50.25,40.42,50.25,9.34,20,1,0,1848.0,140,6
1777486042,42,17.03,8.08,40.50,29.79,40.50,7.29,9,0,0,1848.0,140,6
1777486043,43,18.59,11.00,56.04,41.29,56.04,10.21,10,2,0,1848.3,140,6
1777486044,42,19.19,12.21,83.25,35.50,83.25,12.29,11,1,0,1849.0,140,6
1777486045,42,17.04,6.38,46.46,30.88,46.46,7.49,7,0,0,1849.0,140,6
1777486046,43,17.40,11.96,50.08,30.46,50.08,7.39,10,1,0,1849.0,140,6
1777486047,42,17.60,7.04,38.58,32.37,38.58,7.02,10,0,0,1849.0,140,6
1777486048,42,17.13,12.17,38.88,31.92,38.88,6.19,8,0,0,1850.0,140,6
1777486049,43,17.91,10.37,56.79,36.08,56.79,10.21,8,2,0,1850.0,140,6
1777486050,42,16.60,7.75,43.62,26.17,43.62,6.83,10,0,0,1850.0,140,6
1777486051,42,16.69,7.33,38.42,34.75,38.42,6.74,9,0,0,1850.0,140,6
1777486052,42,15.56,9.62,40.54,24.62,40.54,5.54,5,0,0,1850.7,140,6
1777486053,42,14.66,5.96,30.08,22.96,30.08,4.13,3,0,0,1851.0,140,6
1777486054,42,19.32,11.37,78.00,37.33,78.00,13.78,10,2,0,1851.0,140,6
1777486055,42,16.93,8.75,40.83,34.83,40.83,7.35,8,0,0,1851.0,140,6
1777486056,41,18.44,11.04,91.46,29.67,91.46,13.30,7,1,0,1851.4,140,6
1777486057,42,17.43,10.00,46.87,32.79,46.87,7.25,12,0,0,1852.0,140,6
1777486058,42,18.83,11.71,82.71,34.79,82.71,11.84,10,1,0,1852.0,140,6
1777486059,43,15.97,12.00,28.71,22.71,28.71,4.09,9,0,0,1852.0,140,6
1777486060,42,15.58,6.42,28.50,26.79,28.50,4.70,7,0,0,1852.1,140,6
1777486061,43,15.64,10.29,30.08,25.50,30.08,4.56,7,0,0,1853.0,140,6
1777486062,43,19.79,7.79,87.00,40.33,87.00,13.34,11,1,0,1853.0,140,6
1777486063,41,16.23,8.08,34.25,23.21,34.25,4.64,8,0,0,1853.0,140,6
1777486064,43,16.65,11.54,51.66,30.96,51.66,7.22,6,1,0,1853.0,140,6
1777486065,42,17.48,8.29,78.00,25.75,78.00,11.80,8,2,0,1853.8,140,6
1777486066,42,15.84,12.12,48.87,26.33,48.87,6.58,5,0,0,1854.0,140,6
1777486067,42,17.24,11.83,43.79,31.79,43.79,6.35,8,0,0,1854.0,140,6
1777486068,42,16.48,6.79,82.92,27.25,82.92,10.98,3,1,0,1854.0,140,6
1777486069,43,18.71,11.79,146.33,28.04,146.33,20.10,6,1,1,1854.5,140,6
1777486070,42,17.68,9.04,59.67,34.42,59.67,9.69,9,1,0,1855.0,140,6
1777486071,42,17.66,12.29,52.25,35.50,52.25,8.31,10,1,0,1855.0,140,6
1777486072,44,16.03,7.38,40.29,27.58,40.29,6.01,7,0,0,1855.0,140,6
1777486073,42,15.79,8.50,32.79,30.50,32.79,5.60,5,0,0,1855.2,140,6
1777486074,42,20.29,11.46,158.75,37.42,158.75,22.67,9,1,1,1856.0,140,6
1777486075,42,16.58,9.12,78.42,26.79,78.42,10.90,5,1,0,1856.0,140,6
1777486076,41,15.46,8.71,26.04,24.62,26.04,3.75,5,0,0,1856.0,140,6
1777486077,42,18.70,6.25,105.58,32.67,105.58,14.73,10,1,1,1856.0,140,6
1777486078,42,18.50,11.04,73.79,35.33,73.79,11.24,9,1,0,1856.9,140,6
1777486079,42,40.16,9.25,326.91,61.08,326.91,46.75,36,3,1,1857.0,140,6
1777486080,42,19.70,11.83,129.12,31.58,129.12,18.00,10,1,1,1857.0,140,6
1777486081,43,16.27,12.12,54.54,27.04,54.54,7.31,7,1,0,1857.0,140,6
1777486082,42,21.92,11.88,119.75,52.87,119.75,19.86,13,3,1,1857.6,140,6
1777486083,41,15.86,5.92,38.12,24.29,38.12,5.29,7,0,0,1858.0,140,6
1777486084,42,16.71,8.54,61.41,25.54,61.41,8.25,6,1,0,1858.0,140,6
1777486085,42,18.62,9.62,121.33,31.12,121.33,17.25,7,1,1,1858.0,140,6
1777486086,43,21.72,11.42,183.71,48.21,183.71,28.81,7,2,2,1858.3,140,6
1777486087,42,21.12,8.71,93.42,50.66,93.42,16.66,12,3,0,1859.0,140,6
1777486088,43,19.58,6.12,52.33,47.00,52.33,10.47,12,1,0,1859.0,140,6
1777486089,42,16.41,9.33,41.17,29.54,41.17,6.99,9,0,0,1859.0,140,6
1777486090,42,15.01,7.46,38.21,23.96,38.21,5.03,4,0,0,1859.0,140,6
1777486091,42,15.66,7.67,30.83,28.00,30.83,5.10,6,0,0,1860.0,140,6
1777486092,43,18.19,10.29,57.83,43.17,57.83,10.22,10,1,0,1860.0,140,6
1777486093,42,16.40,8.92,69.42,20.92,69.42,8.96,5,1,0,1860.0,140,6
1777486094,43,15.72,6.96,42.67,24.71,42.67,6.11,5,0,0,1860.0,140,6
1777486095,43,16.80,12.17,40.25,26.54,40.25,5.44,7,0,0,1860.7,140,6
1777486096,41,15.61,10.33,28.38,22.83,28.38,4.05,8,0,0,1861.0,140,6
1777486097,42,15.79,12.04,36.96,25.88,36.96,5.60,7,0,0,1861.0,140,6
1777486098,42,22.85,12.33,141.75,67.79,141.75,24.31,9,3,1,1861.0,140,6
1777486099,41,23.17,9.83,142.87,98.62,142.87,26.48,7,3,2,1861.4,140,6
1777486100,42,19.80,12.21,46.79,45.87,46.79,10.24,13,0,0,1862.0,140,6
1777486101,42,15.49,7.75,33.42,25.33,33.42,5.00,7,0,0,1862.0,140,6
1777486102,42,19.17,7.54,89.42,42.12,89.42,13.96,10,2,0,1862.0,140,6
1777486103,43,15.74,6.42,38.04,27.50,38.04,5.61,6,0,0,1862.1,140,6
1777486104,41,19.17,11.79,52.87,38.96,52.87,10.41,10,1,0,1863.0,140,6
1777486105,42,19.32,11.88,142.41,26.58,142.41,19.92,8,1,1,1863.0,140,6
1777486106,42,21.04,9.79,87.96,54.54,87.96,16.03,13,3,0,1863.0,140,6
1777486107,42,24.51,11.71,140.16,52.79,140.16,26.98,12,3,2,1863.0,140,6
1777486108,43,17.40,8.04,45.75,35.33,45.75,7.42,9,0,0,1863.8,140,6
1777486109,43,21.89,11.88,142.54,41.96,142.54,21.27,11,2,1,1864.0,140,6
1777486110,42,19.67,11.92,141.91,31.87,141.91,19.95,10,1,1,1864.0,140,6
1777486111,42,16.86,11.92,50.62,30.58,50.62,7.58,7,1,0,1864.0,140,6
1777486112,43,17.48,12.04,55.12,33.58,55.12,8.25,8,1,0,1864.5,140,6
1777486113,43,19.18,11.54,85.71,31.83,85.71,11.86,12,1,0,1865.0,140,6
1777486114,41,17.93,11.87,60.66,35.66,60.66,9.29,9,1,0,1865.0,140,6
1777486115,43,18.24,7.38,131.79,32.75,131.79,18.35,5,1,1,1865.0,140,6
1777486116,42,17.67,12.17,43.46,29.33,43.46,7.09,11,0,0,1865.2,140,6
1777486117,42,17.40,6.21,50.46,30.08,50.46,7.77,8,1,0,1866.0,140,6
1777486118,43,17.12,11.92,40.91,37.67,40.91,6.91,7,0,0,1866.0,140,6
1777486119,42,17.43,6.79,59.50,28.04,59.50,8.30,9,1,0,1866.0,140,6
1777486120,43,14.99,12.29,26.75,23.92,26.75,3.63,6,0,0,1866.0,140,6
1777486121,42,16.71,12.00,35.92,25.17,35.92,5.29,10,0,0,1866.9,140,6
1777486122,43,19.73,12.00,63.79,50.29,63.79,12.46,10,3,0,1867.0,140,6
1777486123,42,16.18,7.29,41.87,24.46,41.87,5.63,7,0,0,1867.0,140,6
1777486124,42,21.66,9.92,149.16,57.67,149.16,22.61,11,3,1,1867.0,140,6
1777486125,42,17.77,7.25,64.75,41.17,64.75,10.54,8,1,0,1867.6,140,6
1777486126,43,17.80,11.96,48.25,43.25,48.25,9.34,10,0,0,1868.0,140,6
1777486127,42,16.38,8.96,48.46,27.79,48.46,6.89,7,0,0,1868.0,140,6
1777486128,43,20.81,10.00,109.87,69.75,109.87,18.84,8,3,1,1868.0,140,6
1777486129,41,16.31,12.21,52.50,19.96,52.50,7.62,2,1,0,1868.4,140,6
1777486130,42,16.33,9.92,74.87,21.25,74.87,9.56,4,1,0,1869.0,140,6
1777486131,43,17.11,5.96,47.67,38.62,47.67,8.07,6,0,0,1869.0,140,6
1777486132,41,19.08,12.21,106.08,30.21,106.08,14.59,11,1,1,1869.0,140,6
1777486133,42,16.50,7.62,55.71,31.79,55.71,8.40,6,1,0,1869.0,140,6
1777486134,43,20.73,12.12,140.08,44.25,140.08,21.24,8,2,1,1870.0,140,6
1777486135,42,19.08,9.38,147.04,30.67,147.04,20.68,6,1,1,1870.0,140,6
1777486136,42,18.83,11.96,71.71,38.21,71.71,10.24,9,1,0,1870.0,140,6
1777486137,42,17.39,6.46,69.00,28.38,69.00,9.29,7,1,0,1870.0,140,6
1777486138,43,35.17,11.67,146.58,65.62,146.58,24.05,34,7,1,1870.7,140,6
1777486139,41,38.85,13.21,245.45,54.00,245.45,38.40,33,4,2,1871.0,140,6
1777486140,42,22.15,7.25,59.58,51.46,59.58,13.66,17,4,0,1871.0,140,6
1777486141,43,18.82,10.71,49.79,33.87,49.79,8.09,14,0,0,1871.0,140,6
1777486142,42,19.83,11.79,90.12,33.38,90.12,13.54,10,2,0,1871.5,140,6
1777486143,42,31.19,13.29,85.37,46.58,85.37,11.97,35,1,0,1872.0,140,6
1777486144,43,20.56,8.17,73.75,35.25,73.75,12.96,13,2,0,1872.0,140,6
1777486145,42,20.09,11.21,60.54,54.92,60.54,13.16,10,3,0,1872.0,140,6
1777486146,42,16.42,6.38,83.96,20.87,83.96,11.04,4,1,0,1872.2,140,6
1777486147,41,18.71,12.58,54.12,39.29,54.12,9.12,10,1,0,1873.0,140,6
1777486148,43,16.91,7.79,37.58,31.12,37.58,6.27,9,0,0,1873.0,140,6
1777486149,43,18.44,12.21,47.92,33.79,47.92,7.22,12,0,0,1873.0,140,6
1777486150,42,16.29,9.54,39.87,29.29,39.87,5.84,6,0,0,1873.0,140,6
1777486151,43,18.28,11.88,54.62,32.37,54.62,8.40,12,1,0,1873.9,140,6
1777486152,43,19.22,6.00,99.17,34.00,99.17,14.02,13,1,0,1874.0,140,6
1777486153,42,17.26,9.83,34.71,29.62,34.71,6.05,10,0,0,1874.0,140,6
1777486154,42,22.99,12.29,92.46,58.12,92.46,17.57,12,3,0,1874.0,140,6
1777486155,41,17.49,11.92,35.62,34.92,35.62,7.02,10,0,0,1874.6,140,6
1777486156,43,19.31,12.38,96.54,31.00,96.54,13.28,11,1,0,1875.0,140,6
1777486157,43,18.54,11.92,82.12,33.25,82.12,11.93,9,1,0,1875.0,140,6
1777486158,43,17.49,8.96,51.79,30.21,51.79,8.47,11,1,0,1875.0,140,6
1777486159,41,19.55,11.79,91.25,31.46,91.25,14.00,9,2,0,1875.3,140,6
1777486160,44,16.88,10.29,50.83,29.67,50.83,8.15,7,1,0,1876.0,140,6
1777486161,43,16.74,12.17,46.83,25.54,46.83,6.10,9,0,0,1876.0,140,6
1777486162,42,16.43,7.62,68.37,21.79,68.37,8.81,5,1,0,1876.0,140,6
1777486163,42,19.33,8.58,128.87,32.21,128.87,18.75,8,2,1,1876.0,140,6
1777486164,43,20.08,7.21,173.50,36.92,173.50,24.56,10,1,1,1877.0,140,6
1777486165,43,15.59,6.17,44.92,28.46,44.92,6.86,7,0,0,1877.0,140,6
1777486166,42,18.39,11.38,109.71,23.88,109.71,16.52,5,2,1,1877.0,140,6
1777486167,43,17.87,6.96,80.17,27.29,80.17,10.93,11,1,0,1877.0,140,6
1777486168,42,19.43,12.33,60.25,43.21,60.25,11.10,11,2,0,1877.7,140,6
1777486169,43,17.39,8.04,88.37,25.75,88.37,12.23,10,1,0,1878.0,140,6
1777486170,43,17.40,7.25,37.37,32.50,37.37,6.67,13,0,0,1878.0,140,6
1777486171,42,16.49,11.50,62.54,22.46,62.54,7.84,6,1,0,1878.0,140,6
1777486172,43,19.87,10.79,98.29,46.62,98.29,15.90,9,2,0,1878.4,140,6
1777486173,41,16.57,6.79,44.37,34.54,44.37,7.66,6,0,0,1879.0,140,6
1777486174,43,18.00,10.54,64.12,38.71,64.12,9.94,8,1,0,1879.0,140,6
1777486175,43,16.83,11.62,38.87,28.87,38.87,5.70,9,0,0,1879.0,140,6
1777486176,42,18.91,10.88,116.29,31.83,116.29,16.89,8,2,1,1879.1,140,6
1777486177,42,16.96,10.42,45.83,30.25,45.83,7.69,9,0,0,1880.0,140,6
1777486178,43,20.19,10.58,58.04,42.83,58.04,11.28,12,1,0,1880.0,140,6
1777486179,42,19.54,9.42,62.83,40.58,62.83,10.15,13,1,0,1880.0,140,6
1777486180,43,15.42,7.54,27.46,26.33,27.46,4.40,8,0,0,1880.0,140,6
1777486181,42,16.41,12.00,40.12,28.42,40.12,6.18,8,0,0,1880.8,140,6
1777486182,42,18.42,6.08,81.29,43.29,81.29,13.75,9,2,0,1881.0,140,6
1777486183,43,21.11,7.62,159.21,30.21,159.21,22.88,13,2,1,1881.0,140,6
1777486184,41,17.08,9.62,72.92,28.92,72.92,10.32,6,1,0,1881.0,140,6
1777486185,42,17.71,12.08,68.17,33.42,68.17,9.85,10,1,0,1881.5,140,6
1777486186,42,17.85,8.37,77.33,28.67,77.33,12.36,7,2,0,1882.0,140,6
1777486187,41,17.74,7.50,61.42,38.75,61.42,10.77,6,2,0,1882.0,140,6
1777486188,43,20.50,9.62,78.92,43.79,78.92,14.65,11,2,0,1882.0,140,6
1777486189,42,17.25,12.00,55.96,34.42,55.96,8.61,7,1,0,1882.2,140,6
1777486190,43,20.39,9.79,109.00,49.54,109.00,17.90,12,2,1,1883.0,140,6
1777486191,42,18.22,12.00,65.50,28.75,65.50,9.79,10,1,0,1883.0,140,6
1777486192,43,17.61,7.21,54.62,31.50,54.62,9.08,9,2,0,1883.0,140,6
1777486193,43,19.21,9.50,128.04,35.96,128.04,18.14,8,1,1,1883.0,140,6
1777486194,42,16.50,12.00,51.96,31.25,51.96,7.56,6,1,0,1883.9,140,6
1777486195,42,16.42,12.08,68.92,25.46,68.92,9.06,6,1,0,1884.0,140,6
1777486196,43,16.95,8.88,70.71,25.67,70.71,9.26,8,1,0,1884.0,140,6
1777486197,42,14.98,10.71,32.04,20.58,32.04,4.18,3,0,0,1884.0,140,6
1777486198,42,17.73,6.25,76.00,30.62,76.00,10.67,10,1,0,1884.6,140,6
1777486199,42,20.85,8.04,83.29,54.58,83.29,14.73,15,3,0,1885.0,140,6
1777486200,43,17.69,8.50,102.87,35.96,102.87,14.83,5,1,1,1885.0,140,6
1777486201,42,21.07,6.92,60.00,48.25,60.00,12.38,15,1,0,1885.0,140,6
1777486202,42,18.49,11.50,43.79,38.75,43.79,8.87,10,0,0,1885.3,140,6
1777486203,43,16.73,9.38,35.21,26.58,35.21,5.42,9,0,0,1886.0,140,6
1777486204,42,16.33,12.37,35.12,33.83,35.12,5.91,5,0,0,1886.0,140,6
1777486205,42,16.67,11.87,86.91,26.29,86.91,11.57,6,1,0,1886.0,140,6
1777486206,43,15.40,9.96,34.38,24.37,34.38,4.85,7,0,0,1886.0,140,6
1777486207,43,34.96,13.67,84.42,56.71,84.42,14.64,35,5,0,1887.0,140,6
1777486208,44,18.07,6.08,67.79,33.33,67.79,10.91,12,1,0,1887.0,140,6
1777486209,42,17.55,9.88,41.66,37.62,41.66,7.73,11,0,0,1887.0,140,6
1777486210,43,16.40,11.88,41.83,28.25,41.83,6.16,7,0,0,1887.0,140,6
1777486211,42,20.31,9.75,55.75,45.79,55.75,11.65,12,2,0,1887.7,140,6
1777486212,42,18.33,10.21,46.12,30.67,46.12,6.86,15,0,0,1888.0,140,6
1777486213,43,17.43,10.25,40.58,33.79,40.58,6.79,9,0,0,1888.0,140,6
1777486214,43,19.13,7.17,60.17,40.96,60.17,10.01,14,1,0,1888.0,140,6
1777486215,41,18.35,10.50,134.41,26.29,134.41,18.82,8,1,1,1888.4,140,6
1777486216,43,17.75,9.92,81.33,39.17,81.33,11.97,7,1,0,1889.0,140,6
1777486217,43,19.45,6.96,77.46,47.54,77.46,13.39,10,2,0,1889.0,140,6
1777486218,42,16.35,9.29,39.42,23.29,39.42,5.09,7,0,0,1889.0,140,6
1777486219,42,16.99,9.17,50.37,36.42,50.37,7.92,7,1,0,1889.2,140,6
1777486220,42,19.71,7.75,61.37,42.66,61.37,11.15,10,2,0,1890.0,140,6
1777486221,42,16.01,11.92,43.54,23.92,43.54,5.66,7,0,0,1890.0,140,6
1777486222,42,16.19,11.58,52.29,27.83,52.29,6.86,6,1,0,1890.0,140,6
1777486223,42,18.26,10.42,67.58,32.17,67.58,9.70,9,1,0,1890.0,140,6
1777486224,42,17.03,12.17,75.54,24.17,75.54,9.98,8,1,0,1890.9,140,6
1777486225,42,17.41,5.96,54.33,26.54,54.33,7.65,13,1,0,1891.0,140,6
1777486226,43,16.32,7.96,32.21,25.00,32.21,4.80,8,0,0,1891.0,140,6
1777486227,42,19.51,12.29,93.00,27.37,93.00,16.06,8,2,0,1891.0,140,6
1777486228,43,16.25,7.29,36.83,32.54,36.83,6.40,8,0,0,1891.6,140,6
1777486229,42,18.35,7.00,64.37,33.62,64.37,10.06,11,1,0,1892.0,140,6
1777486230,43,16.79,8.42,50.83,29.79,50.83,7.08,7,1,0,1892.0,140,6
1777486231,44,15.57,12.33,36.42,25.25,36.42,5.00,3,0,0,1892.0,140,6
1777486232,41,19.43,8.50,66.50,42.96,66.50,11.48,12,2,0,1892.3,140,6
1777486233,42,19.43,11.62,93.08,35.08,93.08,13.99,9,2,0,1893.0,140,6
1777486234,42,19.20,12.54,72.29,44.62,72.29,12.35,10,2,0,1893.0,140,6
1777486235,42,17.88,12.50,85.08,27.29,85.08,11.20,8,1,0,1893.0,140,6
1777486236,42,17.90,11.96,63.00,44.29,63.00,11.02,7,2,0,1893.0,140,6
1777486237,43,17.31,9.29,54.37,35.04,54.37,8.13,8,1,0,1894.0,140,6
1777486238,43,21.02,11.87,100.83,47.21,100.83,17.53,9,2,1,1894.0,140,6
1777486239,42,21.34,12.04,97.12,51.67,97.12,16.59,12,4,0,1894.0,140,6
1777486240,43,18.84,9.21,111.50,24.75,111.50,17.63,6,2,1,1894.0,140,6
1777486241,42,23.37,7.88,210.20,45.41,210.20,31.42,11,2,1,1894.7,140,6
1777486242,42,18.04,11.29,64.17,36.67,64.17,9.90,8,1,0,1895.0,140,6
1777486243,42,15.57,11.71,25.42,21.75,25.42,3.39,5,0,0,1895.0,140,6
1777486244,43,17.49,7.46,63.71,36.17,63.71,10.45,7,2,0,1895.0,140,6
1777486245,42,15.84,11.92,33.75,25.79,33.75,4.59,7,0,0,1895.4,140,6
1777486246,41,18.30,9.33,142.75,33.04,142.75,20.62,6,1,1,1896.0,140,6
1777486247,42,15.35,12.08,41.96,23.21,41.96,5.33,3,0,0,1896.0,140,6
1777486248,43,18.39,11.33,40.92,34.71,40.92,6.81,11,0,0,1896.0,140,6
1777486249,40,19.67,12.33,50.96,41.83,50.96,8.39,11,1,0,1896.1,140,6
1777486250,43,16.80,7.58,44.21,31.62,44.21,6.97,8,0,0,1897.0,140,6
1777486251,42,16.73,7.71,45.08,30.54,45.08,7.01,8,0,0,1897.0,140,6
1777486252,43,18.17,11.75,89.29,31.38,89.29,13.22,6,2,0,1897.0,140,6
1777486253,42,18.41,12.42,47.37,32.96,47.37,7.65,11,0,0,1897.0,140,6
1777486254,42,17.51,9.92,38.83,33.75,38.83,6.37,11,0,0,1897.8,140,6
1777486255,42,18.15,11.71,78.25,32.46,78.25,10.92,10,1,0,1898.0,140,6
1777486256,42,16.38,9.42,37.71,25.75,37.71,5.18,9,0,0,1898.0,140,6
1777486257,42,16.35,9.71,36.92,29.29,36.92,5.67,7,0,0,1898.0,140,6
1777486258,42,17.64,10.79,48.83,31.83,48.83,7.27,9,0,0,1898.5,140,6
1777486259,42,21.73,12.21,61.54,45.46,61.54,11.95,16,1,0,1899.0,140,6
1777486260,42,16.33,12.00,42.46,26.00,42.46,5.69,6,0,0,1899.0,140,6
1777486261,42,15.37,10.25,33.21,26.00,33.21,4.94,6,0,0,1899.0,140,6
